DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-07-09 00:00:00;0;7;1;2;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 00:15:00;1;3;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 00:30:00;0;7;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 00:45:00;0;6;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 01:00:00;0;5;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 01:15:00;0;7;0;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-09 01:30:00;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 01:45:00;0;3;0;2;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-09 02:00:00;0;3;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 02:15:00;0;1;1;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 02:30:00;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 02:45:00;0;7;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 03:00:00;0;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 03:15:00;0;7;1;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-09 03:30:00;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 03:45:00;0;7;1;1;8;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-07-09 04:00:00;0;8;0;1;5;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0
2020-07-09 04:15:00;0;15;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 04:30:00;1;9;0;13;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-09 04:45:00;1;23;3;6;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 05:00:00;1;23;3;13;3;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-07-09 05:15:00;1;40;3;27;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09 05:30:00;5;47;8;28;13;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-07-09 05:45:00;20;58;15;33;22;5;1;1;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-09 06:00:00;2;55;8;44;14;2;1;0;0;3;1;0;3;1;0;0;0;0;0;0
2020-07-09 06:15:00;16;92;22;43;24;3;6;0;0;3;2;0;3;2;0;1;0;0;0;0
