DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-06-29 00:00:00;5;8;7;0;0;0;0;0
2020-06-29 00:15:00;3;10;5;0;0;0;0;0
2020-06-29 00:30:00;7;9;6;0;0;0;0;0
2020-06-29 00:45:00;8;10;5;0;0;0;0;0
2020-06-29 01:00:00;3;7;6;0;0;0;0;0
2020-06-29 01:15:00;1;8;3;0;0;0;0;0
2020-06-29 01:30:00;6;6;3;0;0;0;0;0
2020-06-29 01:45:00;2;6;4;0;0;0;0;0
2020-06-29 02:00:00;5;7;1;0;0;0;0;0
2020-06-29 02:15:00;3;10;3;0;0;0;0;0
2020-06-29 02:30:00;2;13;0;0;0;0;0;0
2020-06-29 02:45:00;1;9;1;0;0;0;0;0
2020-06-29 03:00:00;1;7;5;0;0;0;0;0
2020-06-29 03:15:00;3;2;2;0;0;0;0;0
2020-06-29 03:30:00;4;5;0;0;0;0;0;0
2020-06-29 03:45:00;0;5;0;0;0;0;0;0
2020-06-29 04:00:00;10;10;5;0;0;0;0;0
2020-06-29 04:15:00;5;14;5;0;0;0;0;0
2020-06-29 04:30:00;10;16;12;0;0;0;0;0
2020-06-29 04:45:00;13;25;37;0;0;0;0;0
2020-06-29 05:00:00;22;47;73;0;0;0;0;0
2020-06-29 05:15:00;35;53;131;0;0;0;0;0
2020-06-29 05:30:00;42;76;126;0;0;0;0;0
2020-06-29 05:45:00;42;92;49;0;0;0;0;0
2020-06-29 06:00:00;43;98;55;0;0;0;0;0
2020-06-29 06:15:00;40;112;71;0;0;1;0;0
2020-06-29 06:30:00;53;123;69;0;0;1;2;2
2020-06-29 06:45:00;55;150;67;0;3;0;0;2
2020-06-29 07:00:00;54;107;59;0;7;3;0;8
2020-06-29 07:15:00;64;141;62;0;0;4;5;3
2020-06-29 07:30:00;72;132;107;0;21;2;3;23
2020-06-29 07:45:00;66;158;85;0;6;3;10;4
2020-06-29 08:00:00;67;149;76;0;10;12;25;11
