DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-06-29 00:00:00;9;2;10;5;0;1
2020-06-29 00:15:00;15;3;6;8;1;2
2020-06-29 00:30:00;10;3;8;5;0;3
2020-06-29 00:45:00;10;3;4;8;1;0
2020-06-29 01:00:00;11;3;1;9;0;0
2020-06-29 01:15:00;6;1;3;3;0;0
2020-06-29 01:30:00;3;0;4;3;0;0
2020-06-29 01:45:00;5;1;5;4;0;2
2020-06-29 02:00:00;5;0;3;5;0;1
2020-06-29 02:15:00;3;1;1;2;0;1
2020-06-29 02:30:00;6;3;0;2;0;0
2020-06-29 02:45:00;4;2;5;4;0;1
2020-06-29 03:00:00;13;2;3;4;0;1
2020-06-29 03:15:00;7;3;1;4;0;1
2020-06-29 03:30:00;7;0;3;2;0;0
2020-06-29 03:45:00;3;1;1;4;0;0
2020-06-29 04:00:00;5;2;2;11;2;1
2020-06-29 04:15:00;11;5;1;10;1;5
2020-06-29 04:30:00;24;11;7;11;1;10
2020-06-29 04:45:00;32;11;6;15;0;6
2020-06-29 05:00:00;71;53;10;17;3;10
2020-06-29 05:15:00;79;79;10;38;2;12
2020-06-29 05:30:00;103;90;23;48;4;13
2020-06-29 05:45:00;71;62;24;41;2;10
2020-06-29 06:00:00;62;66;32;40;4;12
2020-06-29 06:15:00;103;87;41;63;4;15
2020-06-29 06:30:00;134;127;38;72;4;12
2020-06-29 06:45:00;120;123;50;82;2;26
2020-06-29 07:00:00;140;129;37;82;8;20
2020-06-29 07:15:00;159;177;44;102;12;35
2020-06-29 07:30:00;163;165;100;144;19;47
2020-06-29 07:45:00;166;182;92;146;18;49
2020-06-29 08:00:00;137;128;85;122;11;42
2020-06-29 08:15:00;146;134;85;131;13;39
2020-06-29 08:30:00;145;116;63;121;13;29
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;92;84;55;107;16;31
2020-06-29 09:15:00;123;94;67;117;16;40
2020-06-29 09:30:00;135;110;96;130;9;34
2020-06-29 09:45:00;124;120;76;136;18;32
2020-06-29 10:00:00;130;103;67;115;12;38
2020-06-29 10:15:00;137;114;80;138;11;40
2020-06-29 10:30:00;127;109;85;135;15;45
2020-06-29 10:45:00;151;114;83;136;15;47
2020-06-29 11:00:00;114;104;85;127;11;33
2020-06-29 11:15:00;145;114;79;120;13;35
2020-06-29 11:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 11:45:00;130;84;86;155;11;36
2020-06-29 12:00:00;131;94;97;142;19;34
2020-06-29 12:15:00;138;117;84;161;17;43
2020-06-29 12:30:00;128;91;75;140;20;45
2020-06-29 12:45:00;131;132;73;148;16;50
2020-06-29 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 13:15:00;130;122;84;157;21;40
2020-06-29 13:30:00;149;144;70;140;15;50
2020-06-29 13:45:00;146;126;93;151;10;39
2020-06-29 14:00:00;138;114;88;160;19;27
2020-06-29 14:15:00;134;116;120;201;11;34
2020-06-29 14:30:00;150;131;111;205;20;50
2020-06-29 14:45:00;157;130;119;201;13;54
2020-06-29 15:00:00;126;105;103;200;26;32
2020-06-29 15:15:00;136;109;115;187;20;48
2020-06-29 15:30:00;154;127;115;231;9;40
2020-06-29 15:45:00;153;122;106;208;27;41
2020-06-29 16:00:00;152;114;119;198;10;38
2020-06-29 16:15:00;161;133;110;216;20;43
2020-06-29 16:30:00;155;142;135;213;14;44
2020-06-29 16:45:00;160;122;118;205;18;46
2020-06-29 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 17:15:00;157;140;108;185;21;48
2020-06-29 17:30:00;140;120;101;207;27;37
2020-06-29 17:45:00;155;130;111;190;17;53
2020-06-29 18:00:00;148;107;93;179;17;39
2020-06-29 18:15:00;137;99;97;151;17;52
2020-06-29 18:30:00;131;96;83;130;26;39
2020-06-29 18:45:00;129;108;75;128;13;49
2020-06-29 19:00:00;100;76;61;108;10;33
2020-06-29 19:15:00;104;74;69;106;13;31
2020-06-29 19:30:00;95;66;50;88;4;39
2020-06-29 19:45:00;88;63;55;87;7;25
2020-06-29 20:00:00;77;58;48;64;3;19
2020-06-29 20:15:00;80;55;55;75;2;14
2020-06-29 20:30:00;77;56;49;73;6;8
2020-06-29 20:45:00;90;50;48;50;9;22
2020-06-29 21:00:00;79;75;36;59;6;12
2020-06-29 21:15:00;95;58;37;62;3;10
2020-06-29 21:30:00;59;39;31;64;6;8
2020-06-29 21:45:00;53;24;48;76;5;3
2020-06-29 22:00:00;44;21;43;77;4;9
2020-06-29 22:15:00;48;19;37;68;3;2
2020-06-29 22:30:00;45;27;20;49;0;6
2020-06-29 22:45:00;41;17;22;30;0;2
2020-06-29 23:00:00;31;17;12;26;5;5
2020-06-29 23:15:00;29;12;7;21;2;5
2020-06-29 23:30:00;21;8;7;15;1;1
2020-06-30 00:00:00;10;3;5;12;0;4
2020-06-30 00:15:00;10;4;5;12;2;1
2020-06-30 00:30:00;18;3;6;8;1;2
2020-06-30 00:45:00;10;6;2;8;2;0
2020-06-30 01:00:00;7;3;3;6;0;0
2020-06-30 01:15:00;7;4;5;4;2;0
2020-06-30 01:30:00;10;2;2;4;0;0
2020-06-30 01:45:00;6;0;3;4;1;2
2020-06-30 02:00:00;5;2;5;7;0;0
2020-06-30 02:15:00;8;2;1;4;0;2
2020-06-30 02:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-30 02:45:00;3;1;1;2;0;0
2020-06-30 03:00:00;13;2;3;6;2;2
2020-06-30 03:15:00;4;0;4;2;1;0
2020-06-30 03:30:00;5;1;2;1;0;0
2020-06-30 03:45:00;5;0;4;3;0;1
2020-06-30 04:00:00;4;0;2;7;0;0
2020-06-30 04:15:00;14;7;2;9;0;6
2020-06-30 04:30:00;17;9;10;7;0;6
2020-06-30 04:45:00;27;14;7;14;1;8
2020-06-30 05:00:00;72;46;9;25;2;5
2020-06-30 05:15:00;68;80;8;34;2;13
2020-06-30 05:30:00;84;77;25;62;6;15
2020-06-30 05:45:00;71;58;32;65;1;9
2020-06-30 06:00:00;71;62;42;71;5;11
2020-06-30 06:15:00;98;80;41;82;7;8
2020-06-30 06:30:00;114;115;38;75;4;20
2020-06-30 06:45:00;88;93;36;83;6;21
2020-06-30 07:00:00;137;128;41;84;5;17
2020-06-30 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-30 07:30:00;158;174;76;126;12;42
2020-06-30 07:45:00;122;124;66;128;10;38
2020-06-30 08:00:00;137;98;73;106;14;40
2020-06-30 08:15:00;118;100;59;105;11;42
2020-06-30 08:30:00;119;99;71;130;7;31
2020-06-30 08:45:00;110;103;57;115;10;28
2020-06-30 09:00:00;107;102;51;87;8;29
2020-06-30 09:15:00;118;94;64;110;9;39
2020-06-30 09:30:00;120;99;67;125;9;40
2020-06-30 09:45:00;114;79;66;97;13;27
2020-06-30 10:15:00;124;96;58;115;14;34
2020-06-30 10:30:00;127;96;76;142;14;40
2020-06-30 10:45:00;106;82;70;121;16;36
2020-06-30 11:00:00;144;110;77;107;10;33
2020-06-30 11:15:00;118;104;81;131;15;31
2020-06-30 11:30:00;130;96;78;114;12;42
2020-06-30 11:45:00;122;91;63;117;16;36
2020-06-30 12:00:00;126;85;76;146;14;32
2020-06-30 12:15:00;128;120;68;128;14;32
2020-06-30 12:30:00;135;112;69;131;12;46
2020-06-30 12:45:00;112;82;74;137;9;37
2020-06-30 13:00:00;119;113;76;124;19;34
2020-06-30 13:15:00;137;129;78;145;11;31
2020-06-30 13:30:00;137;136;75;132;16;46
2020-06-30 13:45:00;118;111;78;131;20;33
2020-06-30 14:00:00;137;109;95;142;16;32
