DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-05-31 00:00:00;14;0;0;6;6;5;0;0;0;0;0;0;0;0;0
2020-05-31 00:15:00;11;0;0;6;4;4;0;0;0;0;0;0;0;0;0
2020-05-31 00:30:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 00:45:00;7;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-31 01:00:00;6;0;0;4;4;4;0;0;1;0;0;0;0;0;0
2020-05-31 01:15:00;10;0;0;1;1;5;0;0;0;0;0;0;0;0;0
2020-05-31 01:30:00;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-05-31 01:45:00;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-05-31 02:00:00;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-31 02:15:00;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-31 02:30:00;4;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-31 02:45:00;3;0;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-05-31 03:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:15:00;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:30:00;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:45:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:15:00;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-31 05:00:00;4;0;0;4;3;1;0;0;0;0;0;0;0;0;0
2020-05-31 05:15:00;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-05-31 05:30:00;2;0;0;3;3;2;0;0;0;0;0;0;0;0;0
