DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-06-29 00:00:00;0;4;1;8;6;0;0
2020-06-29 00:15:00;0;10;8;10;6;3;3
2020-06-29 00:30:00;0;8;8;4;7;0;0
2020-06-29 00:45:00;0;7;1;4;6;0;0
2020-06-29 01:00:00;0;4;4;3;2;0;0
2020-06-29 01:15:00;0;2;1;5;2;0;0
2020-06-29 01:30:00;0;2;1;5;2;0;0
2020-06-29 01:45:00;0;2;2;9;2;0;0
2020-06-29 02:00:00;0;2;2;3;4;0;0
2020-06-29 02:15:00;0;5;3;5;2;0;0
2020-06-29 02:30:00;0;3;1;5;2;0;0
2020-06-29 02:45:00;0;8;0;6;3;0;0
2020-06-29 03:00:00;0;6;1;4;4;0;0
2020-06-29 03:15:00;0;5;2;6;4;0;0
2020-06-29 03:30:00;0;4;1;2;2;0;0
2020-06-29 03:45:00;0;4;0;6;3;0;0
2020-06-29 04:00:00;0;3;1;10;1;0;0
2020-06-29 04:15:00;0;5;4;7;8;0;0
2020-06-29 04:30:00;0;13;4;16;8;0;0
2020-06-29 04:45:00;0;25;11;10;5;0;0
2020-06-29 05:00:00;0;59;40;18;15;0;0
2020-06-29 05:15:00;5;81;61;23;34;0;0
2020-06-29 05:30:00;0;59;59;35;33;2;2
2020-06-29 05:45:00;4;46;58;36;30;2;2
2020-06-29 06:00:00;3;71;67;36;33;5;5
2020-06-29 06:15:00;5;70;85;50;46;3;2
2020-06-29 06:30:00;2;104;104;57;46;6;7
2020-06-29 06:45:00;6;105;114;69;58;3;3
2020-06-29 07:00:00;9;116;127;58;62;7;7
2020-06-29 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 07:30:00;14;142;124;90;90;4;4
2020-06-29 07:45:00;12;138;118;105;122;5;5
2020-06-29 08:00:00;3;109;118;89;85;6;6
2020-06-29 08:15:00;11;119;114;106;105;2;2
2020-06-29 08:30:00;19;110;119;111;82;3;3
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;4;90;79;102;76;4;4
2020-06-29 09:15:00;1;114;106;108;84;3;3
2020-06-29 09:30:00;8;126;110;113;98;4;4
2020-06-29 09:45:00;8;117;110;112;102;3;3
2020-06-29 10:00:00;2;95;85;104;97;3;3
2020-06-29 10:15:00;9;110;100;119;104;3;3
2020-06-29 10:30:00;31;110;121;117;108;4;3
2020-06-29 10:45:00;8;123;89;131;122;4;5
2020-06-29 11:00:00;7;104;104;107;109;4;4
2020-06-29 11:15:00;7;113;86;124;102;2;2
2020-06-29 11:30:00;0;68;52;65;52;4;4
2020-06-29 11:45:00;18;97;100;146;147;3;3
2020-06-29 12:00:00;4;122;117;117;123;4;4
2020-06-29 12:15:00;16;118;105;128;123;2;2
2020-06-29 12:30:00;3;102;120;131;120;6;6
2020-06-29 12:45:00;19;104;116;122;97;3;3
2020-06-29 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 13:15:00;20;119;111;107;122;8;8
2020-06-29 13:30:00;5;122;117;115;122;7;7
2020-06-29 13:45:00;2;112;109;121;103;2;2
2020-06-29 14:00:00;3;111;107;135;123;3;3
2020-06-29 14:15:00;57;98;101;126;141;4;4
2020-06-29 14:30:00;10;111;112;134;143;3;3
2020-06-29 14:45:00;5;113;113;147;149;4;4
2020-06-29 15:00:00;15;106;91;136;152;5;4
2020-06-29 15:15:00;16;95;86;133;134;2;3
2020-06-29 15:30:00;9;102;116;126;149;5;5
2020-06-29 15:45:00;27;112;96;131;163;4;4
2020-06-29 16:00:00;16;125;126;142;138;3;3
2020-06-29 16:15:00;21;118;110;148;166;3;3
2020-06-29 16:30:00;10;116;105;141;145;6;6
2020-06-29 16:45:00;11;95;104;168;179;4;4
2020-06-29 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 17:15:00;22;112;116;168;173;2;2
2020-06-29 17:30:00;29;107;119;141;132;6;6
2020-06-29 17:45:00;8;106;120;132;149;3;3
2020-06-29 18:00:00;13;87;96;118;118;4;3
2020-06-29 18:15:00;9;93;89;133;123;2;3
2020-06-29 18:30:00;11;93;70;125;113;6;6
2020-06-29 18:45:00;13;88;83;116;95;3;3
2020-06-29 19:00:00;12;70;63;106;89;3;3
2020-06-29 19:15:00;8;67;69;95;93;3;2
2020-06-29 19:30:00;7;78;76;76;63;5;6
2020-06-29 19:45:00;10;57;59;71;66;2;2
2020-06-29 20:00:00;32;55;62;67;46;3;3
2020-06-29 20:15:00;0;51;43;65;52;2;2
2020-06-29 20:30:00;6;43;48;56;55;3;3
2020-06-29 20:45:00;2;50;45;54;42;1;1
2020-06-29 21:00:00;0;53;59;53;52;3;3
2020-06-29 21:15:00;2;51;50;53;44;1;1
2020-06-29 21:30:00;8;39;38;46;34;1;1
2020-06-29 21:45:00;0;30;28;55;59;0;0
2020-06-29 22:00:00;1;27;31;75;78;2;2
2020-06-29 22:15:00;0;24;21;54;49;1;1
2020-06-29 22:30:00;1;21;22;48;30;2;2
2020-06-29 22:45:00;0;22;17;23;24;1;1
2020-06-29 23:00:00;0;20;15;20;17;2;2
2020-06-29 23:15:00;0;23;16;16;10;1;1
2020-06-29 23:30:00;0;16;15;19;9;1;1
