DATUM;1(TAFGA);2(TAFBA)
2020-08-29 00:00:00;0;0
2020-08-29 00:15:00;0;0
2020-08-29 00:30:00;0;0
2020-08-29 00:45:00;0;0
2020-08-29 01:00:00;0;0
2020-08-29 01:15:00;0;0
2020-08-29 01:30:00;0;0
2020-08-29 01:45:00;0;0
2020-08-29 02:00:00;0;0
2020-08-29 02:15:00;0;0
2020-08-29 02:30:00;0;0
2020-08-29 02:45:00;0;0
2020-08-29 03:00:00;0;0
2020-08-29 03:15:00;0;0
2020-08-29 03:30:00;0;0
2020-08-29 03:45:00;0;0
2020-08-29 04:00:00;0;0
2020-08-29 04:15:00;0;0
2020-08-29 04:30:00;0;0
2020-08-29 04:45:00;0;0
2020-08-29 05:00:00;0;0
2020-08-29 05:15:00;0;0
2020-08-29 05:30:00;0;0
2020-08-29 05:45:00;0;0
2020-08-29 06:00:00;0;0
2020-08-29 06:15:00;0;0
2020-08-29 06:30:00;0;0
2020-08-29 06:45:00;0;0
2020-08-29 07:00:00;0;0
2020-08-29 07:15:00;0;0
2020-08-29 07:30:00;3;0
2020-08-29 07:45:00;4;0
2020-08-29 08:00:00;2;0
2020-08-29 08:15:00;7;6
2020-08-29 08:30:00;9;0
2020-08-29 08:45:00;4;0
2020-08-29 09:00:00;5;0
2020-08-29 09:15:00;7;2
2020-08-29 09:30:00;10;2
2020-08-29 09:45:00;12;1
2020-08-29 10:00:00;12;6
2020-08-29 10:15:00;10;4
2020-08-29 10:30:00;16;4
2020-08-29 10:45:00;16;8
2020-08-29 11:00:00;14;0
2020-08-29 11:15:00;12;5
2020-08-29 11:30:00;12;3
2020-08-29 11:45:00;14;1
2020-08-29 12:00:00;18;7
2020-08-29 12:15:00;17;11
2020-08-29 12:30:00;16;1
2020-08-29 12:45:00;16;4
2020-08-29 13:00:00;18;9
2020-08-29 13:15:00;18;4
2020-08-29 13:30:00;20;4
2020-08-29 13:45:00;12;1
2020-08-29 14:00:00;13;5
2020-08-29 14:15:00;14;0
2020-08-29 14:30:00;15;4
2020-08-29 14:45:00;18;2
2020-08-29 15:00:00;11;5
2020-08-29 15:15:00;8;2
2020-08-29 15:30:00;10;7
2020-08-29 15:45:00;8;4
2020-08-29 16:00:00;12;5
2020-08-29 16:15:00;13;12
2020-08-29 16:30:00;13;6
2020-08-29 16:45:00;12;10
2020-08-29 17:00:00;8;0
2020-08-29 17:15:00;6;10
2020-08-29 17:30:00;20;5
2020-08-29 17:45:00;10;4
2020-08-29 18:00:00;11;1
2020-08-29 18:15:00;11;3
2020-08-29 18:30:00;10;6
2020-08-29 18:45:00;9;5
2020-08-29 19:00:00;10;0
2020-08-29 19:15:00;9;1
2020-08-29 19:30:00;11;9
2020-08-29 19:45:00;7;0
2020-08-29 20:00:00;6;0
2020-08-29 20:15:00;5;2
2020-08-29 20:30:00;6;4
2020-08-29 20:45:00;3;0
2020-08-29 21:00:00;3;0
2020-08-29 21:15:00;6;2
2020-08-29 21:30:00;2;3
2020-08-29 21:45:00;5;3
2020-08-29 22:00:00;4;10
2020-08-29 22:15:00;2;0
2020-08-29 22:30:00;0;0
2020-08-29 22:45:00;0;2
2020-08-29 23:00:00;0;0
2020-08-29 23:15:00;3;0
2020-08-29 23:30:00;0;0
2020-08-29 23:45:00;0;0
