DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-11-15 00:00:00;3;8;1;3;1;1;2;1;2;6;0;1;1;1;1;0;0;0;0;0;0
2020-11-15 00:15:00;3;10;9;7;2;2;0;0;8;12;1;2;4;5;3;0;0;0;0;0;0
2020-11-15 00:30:00;4;12;5;3;5;6;2;1;8;10;1;0;2;2;2;0;0;0;0;0;0
2020-11-15 00:45:00;3;8;3;3;1;0;5;1;6;10;1;0;3;7;1;0;0;0;0;0;0
2020-11-15 01:00:00;2;7;4;1;3;2;0;0;7;4;2;4;4;3;2;0;0;0;0;0;0
2020-11-15 01:15:00;2;8;5;2;2;3;0;3;4;2;0;0;3;2;1;0;0;0;0;0;0
2020-11-15 01:30:00;1;5;5;2;4;1;0;3;8;5;0;1;1;4;2;0;0;0;0;0;0
2020-11-15 01:45:00;1;9;4;2;0;1;0;0;5;9;1;0;2;3;1;0;0;0;0;0;0
2020-11-15 02:00:00;1;3;8;1;1;2;0;0;5;4;0;0;2;3;2;0;0;0;0;0;0
2020-11-15 02:15:00;2;7;3;2;1;1;0;0;2;2;0;0;2;0;1;0;0;0;0;0;0
2020-11-15 02:30:00;1;6;3;0;0;1;0;0;5;4;0;0;4;0;0;0;0;0;0;0;0
2020-11-15 02:45:00;0;6;1;1;2;1;0;0;4;5;0;0;2;1;1;0;0;0;0;0;0
2020-11-15 03:00:00;1;7;1;1;3;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 03:15:00;0;3;2;0;0;2;0;0;3;1;0;0;2;1;0;0;0;0;0;0;0
2020-11-15 03:30:00;0;4;2;0;4;0;0;0;2;2;2;0;2;4;1;0;0;0;0;0;0
2020-11-15 03:45:00;1;5;0;0;3;2;0;0;3;3;0;1;0;1;0;0;0;0;0;0;0
2020-11-15 04:00:00;0;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0
2020-11-15 04:15:00;0;3;3;1;3;2;0;0;1;3;0;1;2;1;1;0;0;0;0;0;0
2020-11-15 04:30:00;0;1;0;1;1;0;0;0;1;1;0;0;2;3;0;0;0;0;0;0;0
2020-11-15 04:45:00;0;4;3;0;0;0;1;0;0;2;0;1;1;2;0;0;0;0;0;0;0
2020-11-15 05:00:00;0;1;0;1;1;0;0;0;1;0;0;0;2;1;3;0;0;0;0;0;0
