DATUM;1(TAFGA);2(TAFBA)
2019-12-22 00:00:00;0;0
2019-12-22 00:15:00;0;0
2019-12-22 00:30:00;0;0
2019-12-22 00:45:00;0;0
2019-12-22 01:00:00;0;0
2019-12-22 01:15:00;0;0
2019-12-22 01:30:00;0;0
2019-12-22 01:45:00;0;0
2019-12-22 02:00:00;0;0
2019-12-22 02:15:00;0;0
2019-12-22 02:30:00;0;0
2019-12-22 02:45:00;0;0
2019-12-22 03:00:00;0;0
2019-12-22 03:15:00;0;0
2019-12-22 03:30:00;0;0
2019-12-22 03:45:00;0;0
2019-12-22 04:00:00;0;0
2019-12-22 04:15:00;0;0
2019-12-22 04:30:00;0;0
2019-12-22 04:45:00;0;0
2019-12-22 05:00:00;0;0
2019-12-22 05:15:00;0;0
2019-12-22 05:30:00;0;0
2019-12-22 05:45:00;0;0
2019-12-22 06:00:00;0;0
2019-12-22 06:15:00;0;0
2019-12-22 06:30:00;0;0
2019-12-22 06:45:00;0;0
2019-12-22 07:00:00;0;0
2019-12-22 07:15:00;0;0
2019-12-22 07:30:00;0;0
2019-12-22 07:45:00;0;0
2019-12-22 08:00:00;0;0
2019-12-22 08:15:00;0;0
2019-12-22 08:30:00;0;0
2019-12-22 08:45:00;0;0
2019-12-22 09:00:00;1;0
2019-12-22 09:15:00;1;0
2019-12-22 09:30:00;3;2
2019-12-22 09:45:00;3;6
2019-12-22 10:00:00;3;0
2019-12-22 10:15:00;2;1
2019-12-22 10:30:00;2;2
2019-12-22 10:45:00;6;0
2019-12-22 11:00:00;4;2
2019-12-22 11:15:00;5;0
2019-12-22 11:30:00;10;1
2019-12-22 11:45:00;5;0
2019-12-22 12:00:00;6;0
2019-12-22 12:15:00;9;3
2019-12-22 12:30:00;5;0
2019-12-22 12:45:00;12;7
2019-12-22 13:00:00;5;0
2019-12-22 13:15:00;7;0
2019-12-22 13:30:00;12;4
2019-12-22 13:45:00;10;7
2019-12-22 14:00:00;6;3
2019-12-22 14:15:00;13;3
2019-12-22 14:30:00;7;2
2019-12-22 14:45:00;7;5
2019-12-22 15:00:00;10;6
2019-12-22 15:15:00;6;0
2019-12-22 15:30:00;4;5
2019-12-22 15:45:00;4;0
2019-12-22 16:00:00;6;8
2019-12-22 16:15:00;5;3
2019-12-22 16:30:00;7;8
2019-12-22 16:45:00;12;1
2019-12-22 17:00:00;7;2
2019-12-22 17:15:00;5;1
2019-12-22 17:30:00;10;0
2019-12-22 17:45:00;7;3
2019-12-22 18:00:00;6;4
2019-12-22 18:15:00;2;2
2019-12-22 18:30:00;7;9
2019-12-22 18:45:00;6;2
2019-12-22 19:00:00;1;1
2019-12-22 19:15:00;5;4
2019-12-22 19:30:00;6;2
2019-12-22 19:45:00;5;3
2019-12-22 20:00:00;5;3
2019-12-22 20:15:00;2;0
2019-12-22 20:30:00;2;2
2019-12-22 20:45:00;3;5
2019-12-22 21:00:00;3;7
2019-12-22 21:15:00;7;2
2019-12-22 21:30:00;1;0
2019-12-22 21:45:00;0;0
2019-12-22 22:00:00;4;1
2019-12-22 22:15:00;0;0
2019-12-22 22:30:00;2;0
2019-12-22 22:45:00;5;2
2019-12-22 23:00:00;0;0
2019-12-22 23:15:00;2;0
2019-12-22 23:30:00;0;0
2019-12-22 23:45:00;0;0
