DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-07-19 00:00:00;0;9;1;7;4;0;1;1;2;1;0;1;1;0;0;0;0;0;0;0
2020-07-19 00:15:00;1;17;0;8;4;0;0;1;2;0;1;1;0;1;0;0;0;0;0;0
2020-07-19 00:30:00;0;11;2;7;5;0;0;1;1;1;1;0;2;1;0;0;0;0;0;0
2020-07-19 00:45:00;0;10;2;10;8;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-07-19 01:00:00;0;11;1;4;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-19 01:15:00;0;6;0;5;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-19 01:30:00;0;6;0;7;4;0;0;3;9;2;0;5;2;0;0;0;0;0;0;0
2020-07-19 01:45:00;0;6;0;3;5;0;4;0;0;1;0;0;2;0;0;0;0;0;0;0
2020-07-19 02:00:00;1;9;0;4;2;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0
2020-07-19 02:15:00;0;1;0;6;2;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-07-19 02:30:00;0;2;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-19 02:45:00;0;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-19 03:00:00;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-19 03:15:00;0;5;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-19 03:30:00;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-19 03:45:00;0;7;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-19 04:00:00;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-19 04:15:00;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
