DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-06-29 00:00:00;7;0;2;1;4;2;3;2;0;0;0;0;0;0;0
2020-06-29 00:15:00;5;0;2;3;11;0;7;4;0;0;0;0;0;0;0
2020-06-29 00:30:00;1;1;1;5;14;1;4;8;0;0;0;0;0;0;0
2020-06-29 00:45:00;8;2;27;4;7;0;3;7;0;0;0;0;0;0;0
2020-06-29 01:00:00;2;1;45;1;7;0;2;5;0;0;0;3;0;0;0
2020-06-29 01:15:00;4;0;4;2;8;1;2;1;0;0;0;0;0;0;0
2020-06-29 01:30:00;1;1;4;3;3;0;2;4;0;0;0;0;0;0;0
2020-06-29 01:45:00;2;2;10;1;3;2;1;9;0;0;0;0;0;0;0
2020-06-29 02:00:00;3;0;10;1;4;2;2;4;0;0;0;0;0;0;0
2020-06-29 02:15:00;6;0;10;3;1;0;1;5;0;0;0;0;0;0;0
2020-06-29 02:30:00;2;1;13;5;3;2;4;8;0;0;0;0;0;0;0
2020-06-29 02:45:00;5;0;3;2;2;2;1;4;0;0;0;0;0;0;0
2020-06-29 03:00:00;5;0;3;2;3;0;2;5;0;0;0;0;0;0;0
2020-06-29 03:15:00;4;0;0;3;1;0;2;6;0;0;0;0;0;0;0
2020-06-29 03:30:00;3;0;2;7;2;1;2;8;0;0;0;0;0;0;0
2020-06-29 03:45:00;4;1;2;3;3;1;1;6;0;0;0;0;0;0;0
2020-06-29 04:00:00;7;5;3;4;1;0;2;9;0;0;0;0;0;0;0
2020-06-29 04:15:00;6;3;5;3;2;1;1;8;0;0;0;0;0;0;0
2020-06-29 04:30:00;11;2;8;3;2;3;4;6;0;0;0;0;0;0;0
2020-06-29 04:45:00;15;2;7;4;11;0;6;9;0;0;0;0;0;0;0
2020-06-29 05:00:00;21;4;4;5;15;1;4;10;0;0;0;0;0;0;0
2020-06-29 05:15:00;29;9;13;9;23;1;8;20;0;1;1;0;0;0;0
2020-06-29 05:30:00;50;14;21;27;14;2;28;25;0;0;0;0;0;0;0
2020-06-29 05:45:00;82;31;17;37;16;1;23;42;0;0;2;0;0;3;0
2020-06-29 06:00:00;63;26;17;31;28;1;11;29;0;0;0;0;0;0;0
2020-06-29 06:15:00;91;24;21;35;40;2;26;24;0;1;0;2;0;0;0
2020-06-29 06:30:00;120;30;17;46;38;4;44;25;0;0;0;0;0;0;0
2020-06-29 06:45:00;113;44;28;49;45;9;60;40;0;0;0;0;0;0;0
2020-06-29 07:00:00;132;23;36;47;40;5;43;39;0;0;0;0;0;0;0
2020-06-29 07:15:00;149;30;49;51;46;3;45;38;0;0;0;0;0;0;0
2020-06-29 07:30:00;136;17;48;46;39;15;38;38;0;0;0;0;0;0;0
2020-06-29 07:45:00;152;23;64;53;52;10;50;45;0;2;1;1;0;2;0
2020-06-29 08:00:00;113;13;47;48;45;9;47;35;0;0;0;0;0;0;0
2020-06-29 08:15:00;115;21;41;38;53;8;36;41;0;0;1;0;0;0;0
2020-06-29 08:30:00;105;16;40;47;48;11;50;29;0;0;0;0;0;0;0
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;119;10;45;40;64;7;39;47;0;0;0;0;0;0;0
2020-06-29 09:15:00;116;7;36;40;55;6;55;37;0;0;0;0;0;0;0
2020-06-29 09:30:00;102;17;55;30;70;8;55;39;0;0;0;1;0;0;0
2020-06-29 09:45:00;104;14;51;42;50;5;40;44;0;0;0;0;0;4;0
2020-06-29 10:00:00;125;4;38;46;69;11;49;37;0;0;0;0;0;0;0
2020-06-29 10:15:00;109;12;47;49;61;12;43;42;0;0;0;0;0;0;0
2020-06-29 10:30:00;127;7;47;48;78;10;40;42;0;1;0;0;0;4;0
2020-06-29 10:45:00;94;9;49;56;78;14;57;43;0;0;0;0;1;0;0
2020-06-29 11:00:00;110;8;46;48;84;12;54;43;0;0;0;0;0;6;0
2020-06-29 11:15:00;113;10;43;47;83;13;44;47;0;0;1;0;2;0;0
2020-06-29 11:30:00;47;6;21;27;48;10;40;16;0;0;0;2;0;0;0
2020-06-29 11:45:00;80;6;42;52;89;10;56;39;0;0;0;0;0;0;0
2020-06-29 12:00:00;88;7;46;53;87;17;65;51;0;0;2;0;0;0;0
2020-06-29 12:15:00;89;8;42;52;83;7;49;36;0;3;1;0;0;0;0
2020-06-29 12:30:00;84;5;45;46;98;11;52;34;0;0;1;0;0;0;0
2020-06-29 12:45:00;99;13;48;46;78;11;46;33;0;0;1;1;1;0;0
2020-06-29 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 13:15:00;92;4;43;33;72;11;61;31;0;0;1;0;0;1;0
2020-06-29 13:30:00;106;15;40;45;85;13;52;48;0;2;5;0;0;10;0
2020-06-29 13:45:00;106;11;39;48;91;6;47;51;0;0;0;0;0;0;0
2020-06-29 14:00:00;97;9;42;33;98;12;46;30;0;1;0;0;0;0;0
2020-06-29 14:15:00;100;7;53;26;104;12;53;36;0;0;0;0;0;0;0
2020-06-29 14:30:00;98;5;74;50;109;9;66;35;0;2;0;0;0;2;0
2020-06-29 14:45:00;98;14;67;42;121;11;79;52;0;0;1;0;0;0;0
2020-06-29 15:00:00;100;4;62;40;107;9;62;39;0;18;0;0;0;0;0
2020-06-29 15:15:00;87;10;59;47;134;12;65;56;0;0;2;0;0;13;0
2020-06-29 15:30:00;119;16;86;46;136;14;50;52;0;1;6;0;0;0;1
2020-06-29 15:45:00;112;9;75;42;121;14;97;57;0;0;0;0;0;0;0
2020-06-29 16:00:00;99;7;67;47;133;15;51;52;0;3;4;0;23;3;0
2020-06-29 16:15:00;88;6;60;54;122;13;71;42;0;2;3;0;1;0;0
2020-06-29 16:30:00;110;16;70;63;164;17;76;47;0;1;7;0;0;0;0
2020-06-29 16:45:00;113;10;61;40;135;10;68;51;0;1;4;0;0;0;0
2020-06-29 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
