DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-06-29 00:00:00;1;1;2;3;1;5;0;0;0;0
2020-06-29 00:15:00;2;3;3;1;1;1;0;0;0;0
2020-06-29 00:30:00;0;0;2;2;2;0;0;0;0;0
2020-06-29 00:45:00;3;3;1;2;0;2;0;0;0;0
2020-06-29 01:00:00;2;3;2;3;0;3;0;0;0;0
2020-06-29 01:15:00;1;3;1;2;1;1;0;0;0;0
2020-06-29 01:30:00;2;0;2;0;0;0;0;0;0;0
2020-06-29 01:45:00;0;3;0;0;0;1;0;0;0;0
2020-06-29 02:00:00;1;0;0;0;1;1;0;0;0;0
2020-06-29 02:15:00;0;2;0;1;0;0;0;0;0;0
2020-06-29 02:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 02:45:00;0;0;0;0;0;0;0;0;0;0
2020-06-29 03:00:00;1;1;1;1;1;2;0;0;0;0
2020-06-29 03:15:00;0;0;1;2;1;1;0;0;0;0
2020-06-29 03:30:00;0;1;0;0;1;1;0;0;0;0
2020-06-29 03:45:00;0;2;1;2;0;0;0;0;0;0
2020-06-29 04:00:00;0;1;0;0;3;1;0;0;0;0
2020-06-29 04:15:00;1;1;1;0;1;1;0;0;0;0
2020-06-29 04:30:00;0;1;2;1;2;1;0;0;0;0
2020-06-29 04:45:00;0;1;0;2;0;4;0;0;0;0
2020-06-29 05:00:00;3;3;1;2;4;3;0;0;0;0
2020-06-29 05:15:00;2;6;5;3;8;6;0;0;0;0
2020-06-29 05:30:00;10;10;9;15;4;15;0;0;0;0
2020-06-29 05:45:00;7;8;9;7;6;26;0;0;0;0
2020-06-29 06:00:00;14;25;12;6;7;16;0;0;0;0
2020-06-29 06:15:00;10;30;35;13;25;35;0;0;0;0
2020-06-29 06:30:00;15;19;14;16;18;26;0;0;0;0
2020-06-29 06:45:00;20;20;43;11;46;58;0;0;0;0
2020-06-29 07:00:00;17;32;63;16;24;57;0;0;0;0
2020-06-29 07:15:00;21;35;96;27;32;106;0;0;0;0
2020-06-29 07:30:00;49;76;111;40;38;100;0;0;0;0
2020-06-29 07:45:00;35;74;320;44;63;82;0;0;0;0
2020-06-29 08:00:00;19;49;57;28;47;76;0;0;0;0
2020-06-29 08:15:00;25;38;56;31;51;59;0;0;0;0
2020-06-29 08:30:00;31;35;67;54;54;77;0;0;0;0
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;26;29;37;38;41;31;0;0;0;0
2020-06-29 09:15:00;34;28;59;53;23;40;0;0;0;0
2020-06-29 09:30:00;23;33;42;34;32;40;0;0;0;0
2020-06-29 09:45:00;39;38;52;57;26;42;0;0;0;0
2020-06-29 10:00:00;23;17;31;32;22;26;0;0;0;0
2020-06-29 10:15:00;41;47;40;71;36;31;0;0;0;0
2020-06-29 10:30:00;30;40;51;53;36;36;0;0;0;0
2020-06-29 10:45:00;33;46;53;63;28;50;0;0;0;0
2020-06-29 11:00:00;27;42;52;59;36;36;0;0;0;0
2020-06-29 11:15:00;45;29;54;61;24;38;0;0;0;0
2020-06-29 11:30:00;29;61;55;54;33;27;0;0;0;0
2020-06-29 11:45:00;31;41;39;55;19;30;0;0;0;0
2020-06-29 12:00:00;40;39;46;67;39;38;0;0;0;0
2020-06-29 12:15:00;35;60;35;71;40;23;0;0;0;0
2020-06-29 12:30:00;48;43;47;73;21;40;0;0;0;0
2020-06-29 12:45:00;44;60;53;52;21;60;0;0;0;0
2020-06-29 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 13:15:00;59;74;39;39;31;19;0;0;0;0
2020-06-29 13:30:00;43;57;41;49;23;42;0;0;0;0
2020-06-29 13:45:00;33;70;46;58;43;41;0;0;0;0
2020-06-29 14:00:00;39;55;34;61;28;21;0;0;0;0
2020-06-29 14:15:00;37;54;41;50;21;27;0;0;0;0
