2020-08-26 00:00:00;0;0
2020-08-26 00:15:00;0;0
2020-08-26 00:30:00;0;0
2020-08-26 00:45:00;0;0
2020-08-26 01:00:00;0;0
2020-08-26 01:15:00;0;0
2020-08-26 01:30:00;0;0
2020-08-26 01:45:00;0;0
2020-08-26 02:00:00;0;0
2020-08-26 02:15:00;0;0
2020-08-26 02:30:00;0;0
2020-08-26 02:45:00;0;0
2020-08-26 03:00:00;0;0
2020-08-26 03:15:00;0;0
2020-08-26 03:30:00;0;0
2020-08-26 03:45:00;0;0
2020-08-26 04:00:00;0;0
2020-08-26 04:15:00;0;0
2020-08-26 04:30:00;0;0
2020-08-26 04:45:00;0;0
2020-08-26 05:00:00;0;0
2020-08-26 05:15:00;0;0
2020-08-26 05:30:00;2;2
2020-08-26 05:45:00;3;1
2020-08-26 06:00:00;5;0
2020-08-26 06:15:00;5;2
2020-08-26 06:30:00;4;3
2020-08-26 06:45:00;3;0
2020-08-26 07:00:00;10;1
2020-08-26 07:15:00;13;1
2020-08-26 07:30:00;12;7
2020-08-26 07:45:00;14;6
2020-08-26 08:00:00;8;2
2020-08-26 08:15:00;7;3
2020-08-26 08:30:00;9;0
2020-08-26 08:45:00;16;4
2020-08-26 09:00:00;13;0
2020-08-26 09:15:00;12;0
2020-08-26 09:30:00;14;4
2020-08-26 09:45:00;20;2
2020-08-26 10:00:00;11;4
2020-08-26 10:15:00;18;3
2020-08-26 10:30:00;12;4
2020-08-26 10:45:00;19;6
2020-08-26 11:00:00;14;2
2020-08-26 11:15:00;14;1
2020-08-26 11:30:00;16;6
2020-08-26 11:45:00;18;5
2020-08-26 12:00:00;13;0
2020-08-26 12:15:00;14;0
2020-08-26 12:30:00;12;2
2020-08-26 12:45:00;13;4
2020-08-26 13:00:00;15;2
2020-08-26 13:15:00;7;5
2020-08-26 13:30:00;21;9
2020-08-26 13:45:00;18;9
2020-08-26 14:00:00;15;19
2020-08-26 14:15:00;24;0
2020-08-26 14:30:00;15;5
2020-08-26 14:45:00;23;17
2020-08-26 15:00:00;20;7
2020-08-26 15:15:00;14;8
2020-08-26 15:30:00;18;4
2020-08-26 15:45:00;21;9
2020-08-26 16:00:00;18;10
2020-08-26 16:15:00;21;0
2020-08-26 16:30:00;21;10
2020-08-26 16:45:00;18;5
2020-08-26 17:00:00;17;6
2020-08-26 17:15:00;16;4
2020-08-26 17:30:00;17;6
2020-08-26 17:45:00;21;2
2020-08-26 18:00:00;18;13
2020-08-26 18:15:00;13;6
2020-08-26 18:30:00;21;6
2020-08-26 18:45:00;17;12
2020-08-26 19:00:00;17;2
2020-08-26 19:15:00;12;11
2020-08-26 19:30:00;22;5
2020-08-26 19:45:00;12;4
2020-08-26 20:00:00;10;5
2020-08-26 20:15:00;10;1
2020-08-26 20:30:00;7;4
2020-08-26 20:45:00;7;4
2020-08-26 21:00:00;9;5
2020-08-26 21:15:00;12;11
2020-08-26 21:30:00;3;0
2020-08-26 21:45:00;6;0
2020-08-26 22:00:00;5;1
2020-08-26 22:15:00;2;0
2020-08-26 22:30:00;5;1
2020-08-26 22:45:00;0;0
2020-08-26 23:00:00;0;0
2020-08-26 23:15:00;0;0
2020-08-26 23:30:00;1;1
2020-08-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
