DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-06-29 00:00:00;0;8;0;0;2;0;17;9;1;0
2020-06-29 00:15:00;0;11;1;1;0;4;15;6;0;0
2020-06-29 00:30:00;0;9;1;1;0;0;12;3;0;0
2020-06-29 00:45:00;0;15;0;1;0;0;12;4;0;0
2020-06-29 01:00:00;0;9;1;2;2;4;11;3;0;0
2020-06-29 01:15:00;0;8;0;0;0;0;11;4;0;0
2020-06-29 01:30:00;0;3;0;0;0;0;5;6;0;0
2020-06-29 01:45:00;0;6;0;0;0;1;7;7;1;1
2020-06-29 02:00:00;0;4;0;1;2;1;4;1;1;0
2020-06-29 02:15:00;0;11;0;0;0;1;11;3;0;0
2020-06-29 02:30:00;0;9;0;2;0;0;9;2;0;0
2020-06-29 02:45:00;0;8;0;0;0;0;4;5;0;0
2020-06-29 03:00:00;0;5;0;1;0;0;5;6;0;0
2020-06-29 03:15:00;0;3;0;0;0;2;5;1;0;0
2020-06-29 03:30:00;0;5;0;0;0;1;10;6;1;1
2020-06-29 03:45:00;0;7;0;0;0;3;2;1;0;0
2020-06-29 04:00:00;0;12;0;0;0;2;8;3;0;0
2020-06-29 04:15:00;0;8;1;0;0;8;11;7;1;0
2020-06-29 04:30:00;0;13;1;1;1;11;13;14;2;1
2020-06-29 04:45:00;0;29;0;0;0;31;53;17;2;4
2020-06-29 05:00:00;0;38;1;3;0;58;65;50;1;2
2020-06-29 05:15:00;0;47;1;3;0;175;83;109;10;15
2020-06-29 05:30:00;0;62;1;2;7;205;95;129;5;10
2020-06-29 05:45:00;0;65;3;11;9;137;45;93;13;20
2020-06-29 06:00:00;0;77;18;16;19;100;59;84;11;18
2020-06-29 06:15:00;0;89;6;9;7;151;59;111;26;31
2020-06-29 06:30:00;0;86;4;5;5;180;68;138;22;31
2020-06-29 06:45:00;0;108;3;5;5;200;74;150;24;39
2020-06-29 07:00:00;0;91;14;12;12;180;72;146;23;35
2020-06-29 07:15:00;0;106;8;18;11;164;84;168;12;18
2020-06-29 07:30:00;0;105;9;16;12;215;100;205;21;21
2020-06-29 07:45:00;0;126;5;14;12;204;101;177;33;34
2020-06-29 08:00:00;0;107;7;12;11;173;69;163;16;18
2020-06-29 08:15:00;0;102;8;17;14;162;82;138;6;13
2020-06-29 08:30:00;0;108;8;10;15;104;79;119;15;21
2020-06-29 08:45:00;0;102;11;11;10;92;88;144;19;11
2020-06-29 09:00:00;0;107;10;13;11;64;91;123;12;7
2020-06-29 09:15:00;0;106;8;14;10;49;94;141;12;0
2020-06-29 09:30:00;0;80;8;15;24;51;75;122;12;7
2020-06-29 09:45:00;0;125;15;15;15;41;89;118;5;5
2020-06-29 10:00:00;0;96;9;15;13;0;122;155;7;7
2020-06-29 10:15:00;0;123;12;14;16;1;113;139;12;3
2020-06-29 10:30:00;0;129;12;15;11;36;103;148;10;4
2020-06-29 10:45:00;0;132;11;13;16;87;87;143;12;5
2020-06-29 11:00:00;0;133;10;17;26;47;93;120;15;7
2020-06-29 11:15:00;0;122;31;38;49;34;78;127;14;5
2020-06-29 11:30:00;0;131;22;20;29;47;111;145;10;4
2020-06-29 11:45:00;0;142;14;22;25;48;91;114;9;3
2020-06-29 12:00:00;0;117;17;14;25;42;91;126;13;5
2020-06-29 12:15:00;0;114;11;20;25;40;88;142;14;5
2020-06-29 12:30:00;0;143;14;20;24;37;78;111;8;2
2020-06-29 12:45:00;0;133;7;18;22;45;91;112;11;6
2020-06-29 13:00:00;0;127;14;31;30;57;88;126;10;4
2020-06-29 13:15:00;0;140;17;25;30;92;95;136;16;11
2020-06-29 13:30:00;0;136;21;29;33;119;100;150;14;9
2020-06-29 13:45:00;0;143;25;24;24;85;109;183;15;9
2020-06-29 14:00:00;0;166;33;61;64;85;85;149;13;10
2020-06-29 14:15:00;0;181;42;88;92;44;105;138;8;4
2020-06-29 14:30:00;0;192;37;103;108;30;94;157;11;2
2020-06-29 14:45:00;0;231;26;63;76;44;106;160;15;9
2020-06-29 15:00:00;0;176;34;59;67;40;105;150;12;3
2020-06-29 15:15:00;0;164;21;70;79;32;112;149;11;11
2020-06-29 15:30:00;0;180;29;59;66;34;105;164;13;3
2020-06-29 15:45:00;0;193;34;50;61;41;115;160;11;4
2020-06-29 16:00:00;0;186;36;73;81;32;107;147;6;1
2020-06-29 16:15:00;0;185;34;51;56;21;118;161;13;3
2020-06-29 16:30:00;0;198;24;51;59;36;111;154;10;3
2020-06-29 16:45:00;0;192;16;56;61;26;108;152;15;4
2020-06-29 17:00:00;0;158;17;43;50;36;118;167;7;3
2020-06-29 17:15:00;0;202;26;53;57;22;131;164;9;1
2020-06-29 17:30:00;0;162;9;40;53;24;119;159;6;3
2020-06-29 17:45:00;0;147;13;36;47;26;108;143;7;2
2020-06-29 18:00:00;0;139;13;36;34;26;106;150;7;2
2020-06-29 18:15:00;0;148;10;30;38;16;108;132;7;2
2020-06-29 18:30:00;0;134;11;26;31;15;95;121;7;3
2020-06-29 18:45:00;0;105;8;22;15;11;92;114;3;2
2020-06-29 19:00:00;0;119;8;14;19;17;80;103;5;3
2020-06-29 19:15:00;0;112;7;12;17;15;73;91;2;0
2020-06-29 19:30:00;0;96;8;5;12;18;79;87;6;2
2020-06-29 19:45:00;0;84;5;9;16;11;64;82;3;1
2020-06-29 20:00:00;0;87;4;7;8;13;54;60;3;1
2020-06-29 20:15:00;0;83;0;9;9;12;47;75;7;3
2020-06-29 20:30:00;0;65;7;6;8;24;64;57;6;2
2020-06-29 20:45:00;0;57;5;5;4;44;63;67;3;1
2020-06-29 21:00:00;0;64;2;4;10;118;73;67;5;5
2020-06-29 21:15:00;0;57;2;4;2;145;68;84;3;5
2020-06-29 21:30:00;0;54;1;8;10;81;63;74;3;7
2020-06-29 21:45:00;0;70;3;32;44;27;43;40;3;4
2020-06-29 22:00:00;0;90;30;70;79;10;39;40;1;0
2020-06-29 22:15:00;0;64;11;20;18;6;51;44;4;0
2020-06-29 22:30:00;0;46;0;0;10;10;36;42;3;0
2020-06-29 22:45:00;0;48;2;2;1;3;32;20;3;2
2020-06-29 23:00:00;0;32;2;3;3;1;19;25;0;0
2020-06-29 23:15:00;0;23;2;4;1;2;25;24;1;1
2020-06-29 23:30:00;0;17;0;0;1;2;20;10;0;0
