DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2019-11-30 00:00:00;0;7;0;0;0;0
2019-11-30 00:15:00;6;9;0;0;0;0
2019-11-30 00:30:00;3;4;0;0;0;0
2019-11-30 00:45:00;0;2;0;0;0;0
2019-11-30 01:00:00;2;5;0;0;0;0
2019-11-30 01:15:00;0;2;0;0;0;0
2019-11-30 01:30:00;3;1;0;0;0;0
2019-11-30 01:45:00;0;3;0;0;0;0
2019-11-30 02:00:00;1;2;0;0;0;0
2019-11-30 02:15:00;3;3;0;0;0;0
2019-11-30 02:30:00;0;1;0;0;0;0
2019-11-30 02:45:00;1;0;0;0;0;0
2019-11-30 03:00:00;1;0;0;0;0;0
2019-11-30 03:15:00;0;0;0;0;0;0
2019-11-30 03:30:00;1;0;0;0;0;0
2019-11-30 03:45:00;1;0;0;0;0;0
2019-11-30 04:00:00;2;0;0;0;0;0
2019-11-30 04:15:00;0;0;0;0;0;0
2019-11-30 04:30:00;0;1;0;0;0;0
2019-11-30 04:45:00;1;0;0;0;0;0
2019-11-30 05:00:00;0;1;0;0;0;0
2019-11-30 05:15:00;1;0;0;0;0;0
2019-11-30 05:30:00;2;1;0;0;0;0
2019-11-30 05:45:00;3;3;0;0;0;0
2019-11-30 06:00:00;0;4;0;0;0;0
2019-11-30 06:15:00;2;0;0;0;0;0
2019-11-30 06:30:00;3;1;0;0;0;0
2019-11-30 06:45:00;1;1;0;0;0;0
2019-11-30 07:00:00;1;1;0;0;0;0
2019-11-30 07:15:00;2;0;0;0;0;0
2019-11-30 07:30:00;0;4;0;0;0;0
2019-11-30 07:45:00;2;0;0;0;0;0
2019-11-30 08:00:00;6;5;0;0;0;0
2019-11-30 08:15:00;4;1;1;0;0;0
2019-11-30 08:30:00;5;0;0;0;0;0
2019-11-30 08:45:00;9;5;0;0;0;0
2019-11-30 09:00:00;6;4;0;0;0;0
2019-11-30 09:15:00;8;4;0;0;0;0
2019-11-30 09:30:00;7;9;0;1;0;0
2019-11-30 09:45:00;12;7;1;2;0;0
2019-11-30 10:00:00;27;5;0;2;0;0
2019-11-30 10:15:00;24;5;0;2;0;0
2019-11-30 10:30:00;24;12;0;0;0;0
2019-11-30 10:45:00;7;9;1;0;0;0
2019-11-30 11:00:00;11;15;2;2;0;0
2019-11-30 11:15:00;15;22;0;1;0;0
2019-11-30 11:30:00;12;20;0;0;0;0
2019-11-30 11:45:00;15;9;2;2;0;0
2019-11-30 12:00:00;15;13;0;1;0;0
2019-11-30 12:15:00;13;17;0;1;0;0
2019-11-30 12:30:00;13;18;4;0;0;0
2019-11-30 12:45:00;19;21;0;1;0;0
2019-11-30 13:00:00;13;21;1;0;0;0
2019-11-30 13:15:00;16;15;0;1;0;0
2019-11-30 13:30:00;13;15;0;2;0;0
2019-11-30 13:45:00;14;26;0;3;0;0
2019-11-30 14:00:00;10;16;2;0;0;0
2019-11-30 14:15:00;12;20;0;0;0;0
2019-11-30 14:30:00;19;16;1;2;0;0
2019-11-30 14:45:00;10;23;0;3;0;0
2019-11-30 15:00:00;14;15;1;0;0;0
2019-11-30 15:15:00;13;13;0;2;0;0
2019-11-30 15:30:00;6;11;0;0;0;0
2019-11-30 15:45:00;14;18;0;3;0;0
2019-11-30 16:00:00;11;20;1;4;0;0
2019-11-30 16:15:00;11;19;1;2;0;0
2019-11-30 16:30:00;13;12;5;1;0;0
2019-11-30 16:45:00;15;25;1;0;0;0
2019-11-30 17:00:00;13;23;5;0;0;0
2019-11-30 17:15:00;16;13;0;0;0;0
2019-11-30 17:30:00;14;19;0;0;0;0
2019-11-30 17:45:00;10;12;0;0;0;0
2019-11-30 18:00:00;14;13;0;0;0;0
2019-11-30 18:15:00;12;5;0;0;0;0
2019-11-30 18:30:00;12;10;0;0;0;0
2019-11-30 18:45:00;10;10;0;0;0;0
2019-11-30 19:00:00;3;11;0;0;0;0
2019-11-30 19:15:00;2;3;0;0;0;0
2019-11-30 19:30:00;7;2;0;0;0;0
2019-11-30 19:45:00;1;6;0;0;0;0
2019-11-30 20:00:00;3;1;0;0;0;0
2019-11-30 20:15:00;7;1;0;0;0;0
2019-11-30 20:30:00;9;4;0;0;0;0
2019-11-30 20:45:00;5;6;0;0;0;0
2019-11-30 21:00:00;3;4;0;0;0;0
2019-11-30 21:15:00;4;2;0;0;0;0
2019-11-30 21:30:00;2;5;0;0;0;0
2019-11-30 21:45:00;2;4;0;0;0;0
2019-11-30 22:00:00;2;5;0;0;0;0
2019-11-30 22:15:00;6;2;0;0;0;0
2019-11-30 22:30:00;5;2;0;0;0;0
2019-11-30 22:45:00;1;3;0;0;0;0
2019-11-30 23:00:00;3;9;0;0;0;0
2019-11-30 23:15:00;2;5;1;0;0;0
2019-11-30 23:30:00;2;6;0;0;0;0
2019-11-30 23:45:00;6;6;0;0;0;0
