DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-01-19 00:00:00;1;0;0;0;0;0
2020-01-19 00:15:00;3;1;0;0;0;0
2020-01-19 00:30:00;1;3;0;0;0;0
2020-01-19 00:45:00;0;0;0;0;0;0
2020-01-19 01:00:00;3;1;0;0;0;0
2020-01-19 01:15:00;1;2;0;0;0;0
2020-01-19 01:30:00;1;2;0;0;0;0
2020-01-19 01:45:00;1;1;0;0;0;0
2020-01-19 02:00:00;3;2;0;0;0;0
2020-01-19 02:15:00;2;3;0;0;0;0
2020-01-19 02:30:00;1;2;0;0;0;0
2020-01-19 02:45:00;0;0;0;0;0;0
2020-01-19 03:00:00;0;2;0;0;0;0
2020-01-19 03:15:00;1;0;0;0;0;0
2020-01-19 03:30:00;1;4;0;0;0;0
2020-01-19 03:45:00;6;1;0;0;0;0
2020-01-19 04:00:00;2;5;0;0;0;0
2020-01-19 04:15:00;1;1;0;0;0;0
2020-01-19 04:30:00;1;4;0;0;0;0
2020-01-19 04:45:00;2;0;0;0;0;0
2020-01-19 05:00:00;0;3;0;0;0;0
2020-01-19 05:15:00;2;1;0;0;0;0
2020-01-19 05:30:00;0;1;0;0;0;0
2020-01-19 05:45:00;4;4;0;0;0;0
2020-01-19 06:00:00;3;2;0;0;0;0
2020-01-19 06:15:00;1;4;0;0;0;0
2020-01-19 06:30:00;0;0;0;0;0;0
2020-01-19 06:45:00;1;1;0;0;0;0
2020-01-19 07:00:00;0;2;0;0;0;0
2020-01-19 07:15:00;0;0;0;0;0;0
2020-01-19 07:30:00;0;2;0;0;0;0
2020-01-19 07:45:00;1;1;0;0;0;0
2020-01-19 08:00:00;0;0;0;0;0;0
2020-01-19 08:15:00;1;1;0;0;0;0
2020-01-19 08:30:00;3;2;0;0;0;0
2020-01-19 08:45:00;2;0;0;0;0;0
2020-01-19 09:00:00;1;4;0;0;0;0
2020-01-19 09:15:00;4;0;0;0;0;0
2020-01-19 09:30:00;3;3;0;0;0;0
2020-01-19 09:45:00;7;5;0;1;0;0
2020-01-19 10:00:00;2;7;0;3;0;0
2020-01-19 10:15:00;2;5;0;0;0;0
2020-01-19 10:30:00;4;3;0;0;0;0
2020-01-19 10:45:00;4;8;1;0;0;0
2020-01-19 11:00:00;5;8;0;0;0;0
2020-01-19 11:15:00;5;5;1;0;0;0
2020-01-19 11:30:00;6;7;0;1;0;0
2020-01-19 11:45:00;7;11;0;2;0;0
2020-01-19 12:00:00;8;3;0;1;0;0
2020-01-19 12:15:00;6;3;3;0;0;0
2020-01-19 12:30:00;7;9;0;2;0;0
2020-01-19 12:45:00;6;6;1;7;0;0
2020-01-19 13:00:00;7;15;3;2;0;0
2020-01-19 13:15:00;13;6;1;3;0;0
2020-01-19 13:30:00;7;8;7;2;0;0
2020-01-19 13:45:00;7;6;0;0;0;0
2020-01-19 14:00:00;10;7;0;1;0;0
2020-01-19 14:15:00;5;12;2;2;0;0
2020-01-19 14:30:00;9;7;1;0;0;0
2020-01-19 14:45:00;15;13;4;1;0;0
2020-01-19 15:00:00;17;20;2;0;0;0
2020-01-19 15:15:00;12;10;1;1;0;0
2020-01-19 15:30:00;11;10;1;3;0;0
2020-01-19 15:45:00;13;19;0;4;0;0
2020-01-19 16:00:00;13;9;1;1;0;0
2020-01-19 16:15:00;12;15;1;2;0;0
2020-01-19 16:30:00;5;9;2;1;0;0
2020-01-19 16:45:00;8;17;0;1;0;0
2020-01-19 17:00:00;5;6;2;2;0;0
2020-01-19 17:15:00;5;14;6;2;0;0
2020-01-19 17:30:00;6;11;0;0;0;0
2020-01-19 17:45:00;5;10;0;0;0;0
2020-01-19 18:00:00;8;6;0;0;0;0
2020-01-19 18:15:00;8;3;0;0;0;0
2020-01-19 18:30:00;14;12;0;0;0;0
2020-01-19 18:45:00;5;13;0;0;0;0
2020-01-19 19:00:00;10;15;0;0;0;0
2020-01-19 19:15:00;8;4;0;0;0;0
2020-01-19 19:30:00;3;2;0;0;0;0
2020-01-19 19:45:00;1;2;0;0;0;0
2020-01-19 20:00:00;12;4;0;0;0;0
2020-01-19 20:15:00;3;2;0;0;0;0
2020-01-19 20:30:00;5;4;0;0;0;0
2020-01-19 20:45:00;4;2;0;0;0;0
2020-01-19 21:00:00;5;1;0;0;0;0
2020-01-19 21:15:00;3;0;0;0;0;0
2020-01-19 21:30:00;2;1;0;0;0;0
2020-01-19 21:45:00;0;3;0;0;0;0
2020-01-19 22:00:00;1;4;0;0;0;0
2020-01-19 22:15:00;0;0;0;0;0;0
2020-01-19 22:30:00;1;2;0;0;0;0
2020-01-19 22:45:00;3;0;0;0;0;0
2020-01-19 23:00:00;5;2;0;0;0;0
2020-01-19 23:15:00;2;0;0;0;0;0
2020-01-19 23:30:00;0;0;0;0;0;0
2020-01-19 23:45:00;1;1;0;0;0;0
