DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-01-04 00:00:00;1;1;0;0;0;0
2020-01-04 00:15:00;0;1;0;0;0;0
2020-01-04 00:30:00;1;2;0;0;0;0
2020-01-04 00:45:00;1;2;0;0;0;0
2020-01-04 01:00:00;1;0;0;0;0;0
2020-01-04 01:15:00;0;0;0;0;0;0
2020-01-04 01:30:00;1;0;0;0;0;0
2020-01-04 01:45:00;1;0;0;0;0;0
2020-01-04 02:00:00;0;0;0;0;0;0
2020-01-04 02:15:00;3;3;0;0;0;0
2020-01-04 02:30:00;0;0;0;0;0;0
2020-01-04 02:45:00;1;0;0;0;0;0
2020-01-04 03:00:00;0;1;0;0;0;0
2020-01-04 03:15:00;0;2;0;0;0;0
2020-01-04 03:30:00;0;0;0;0;0;0
2020-01-04 03:45:00;0;0;0;0;0;0
2020-01-04 04:00:00;1;1;0;0;0;0
2020-01-04 04:15:00;0;0;0;0;0;0
2020-01-04 04:30:00;0;1;0;0;0;0
2020-01-04 04:45:00;0;0;0;0;0;0
2020-01-04 05:00:00;0;0;0;0;0;0
2020-01-04 05:15:00;0;1;0;0;0;0
2020-01-04 05:30:00;1;0;0;0;0;0
2020-01-04 05:45:00;0;2;0;0;0;0
2020-01-04 06:00:00;3;1;0;0;0;0
2020-01-04 06:15:00;0;2;0;0;0;0
2020-01-04 06:30:00;2;0;0;0;0;0
2020-01-04 06:45:00;3;2;0;0;0;0
2020-01-04 07:00:00;1;2;0;0;0;0
2020-01-04 07:15:00;0;2;0;0;0;0
2020-01-04 07:30:00;0;0;0;0;0;0
2020-01-04 07:45:00;4;3;0;0;0;0
2020-01-04 08:00:00;3;1;0;0;0;0
2020-01-04 08:15:00;1;5;0;0;0;0
2020-01-04 08:30:00;4;6;0;0;0;0
2020-01-04 08:45:00;4;0;0;0;0;0
2020-01-04 09:00:00;1;4;2;0;0;0
2020-01-04 09:15:00;6;4;0;0;0;0
2020-01-04 09:30:00;5;5;0;2;0;0
2020-01-04 09:45:00;7;6;0;1;0;0
2020-01-04 10:00:00;3;5;0;0;0;0
2020-01-04 10:15:00;5;13;0;0;0;0
2020-01-04 10:30:00;2;7;0;1;0;0
2020-01-04 10:45:00;9;9;3;0;0;0
2020-01-04 11:00:00;6;5;1;1;0;0
2020-01-04 11:15:00;14;17;0;0;0;0
2020-01-04 11:30:00;8;8;0;0;0;0
2020-01-04 11:45:00;7;8;0;0;0;0
2020-01-04 12:00:00;10;11;0;1;0;0
2020-01-04 12:15:00;5;3;0;1;0;0
2020-01-04 12:30:00;9;9;0;0;0;0
2020-01-04 12:45:00;1;6;0;0;0;0
2020-01-04 13:00:00;9;9;1;2;0;0
2020-01-04 13:15:00;12;10;2;0;0;0
2020-01-04 13:30:00;17;8;5;2;0;0
2020-01-04 13:45:00;5;12;0;0;0;0
2020-01-04 14:00:00;22;12;0;2;0;0
2020-01-04 14:15:00;14;12;0;0;0;0
2020-01-04 14:30:00;9;15;0;3;0;0
2020-01-04 14:45:00;22;11;0;4;0;0
2020-01-04 15:00:00;20;19;0;1;0;0
2020-01-04 15:15:00;14;9;2;4;0;0
2020-01-04 15:30:00;19;14;1;2;0;0
2020-01-04 15:45:00;14;14;2;0;0;0
2020-01-04 16:00:00;15;10;0;0;0;0
2020-01-04 16:15:00;20;5;1;2;0;0
2020-01-04 16:30:00;10;5;1;0;0;0
2020-01-04 16:45:00;12;12;0;0;0;0
2020-01-04 17:00:00;12;6;0;0;0;0
2020-01-04 17:15:00;10;11;0;0;0;0
2020-01-04 17:30:00;8;5;0;0;0;0
2020-01-04 17:45:00;6;12;0;0;0;0
2020-01-04 18:00:00;10;8;0;0;0;0
2020-01-04 18:15:00;9;13;0;0;0;0
2020-01-04 18:30:00;7;9;0;0;0;0
2020-01-04 18:45:00;6;5;0;0;0;0
2020-01-04 19:00:00;2;1;0;0;0;0
2020-01-04 19:15:00;10;2;0;0;0;0
2020-01-04 19:30:00;5;6;0;0;0;0
2020-01-04 19:45:00;5;5;0;0;0;0
2020-01-04 20:00:00;5;4;0;0;0;0
2020-01-04 20:15:00;6;2;0;0;0;0
2020-01-04 20:30:00;3;1;0;0;0;0
2020-01-04 20:45:00;3;3;0;0;0;0
2020-01-04 21:00:00;1;1;0;0;0;0
2020-01-04 21:15:00;2;2;0;0;0;0
2020-01-04 21:30:00;3;1;0;0;0;0
2020-01-04 21:45:00;0;1;0;0;0;0
2020-01-04 22:00:00;2;2;0;0;0;0
2020-01-04 22:15:00;2;2;0;0;0;0
2020-01-04 22:30:00;6;2;0;0;0;0
2020-01-04 22:45:00;5;1;0;0;0;0
2020-01-04 23:00:00;2;4;0;0;0;0
2020-01-04 23:15:00;4;1;0;0;0;0
2020-01-04 23:30:00;4;3;0;0;0;0
2020-01-04 23:45:00;1;0;0;0;0;0
