DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-08-19 00:00:00;3;2;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 00:15:00;2;3;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2019-08-19 00:30:00;6;5;1;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 00:45:00;1;5;3;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:00:00;3;4;4;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:15:00;0;3;3;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:30:00;2;1;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 01:45:00;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:00:00;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:15:00;0;1;2;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:30:00;0;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 02:45:00;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:00:00;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:15:00;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:30:00;0;2;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 03:45:00;4;2;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 04:00:00;0;2;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 04:15:00;4;3;0;2;0;0;3;1;0;0;1;0;0;0;0;0;0;0
2019-08-19 04:30:00;3;2;1;2;0;1;5;0;0;0;0;0;0;0;0;0;0;0
2019-08-19 04:45:00;3;5;1;3;1;4;3;1;0;0;0;0;0;0;0;0;0;0
2019-08-19 05:00:00;6;13;1;4;2;1;8;1;1;2;0;0;0;0;0;0;0;0
2019-08-19 05:15:00;18;23;3;14;1;0;14;0;0;1;1;1;1;0;2;0;0;0
