DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-06-29 00:00:00;3;3;2;0;2;4;3;4;3;5;7;2;2
2020-06-29 00:15:00;3;2;0;1;2;5;2;3;4;4;2;1;0
2020-06-29 00:30:00;4;1;1;3;1;9;9;1;1;5;4;2;1
2020-06-29 00:45:00;4;2;1;2;2;4;4;3;3;2;0;1;2
2020-06-29 01:00:00;5;6;0;0;1;9;7;2;3;6;3;0;0
2020-06-29 01:15:00;2;0;2;4;0;6;3;2;3;6;4;1;2
2020-06-29 01:30:00;3;2;1;3;2;8;7;0;0;4;5;1;1
2020-06-29 01:45:00;3;1;2;1;0;10;9;2;2;5;6;2;1
2020-06-29 02:00:00;4;1;1;0;1;9;6;1;1;3;4;1;1
2020-06-29 02:15:00;4;1;2;0;1;11;11;1;0;2;0;0;2
2020-06-29 02:30:00;2;0;1;2;2;13;5;1;0;0;0;0;1
2020-06-29 02:45:00;6;4;2;0;4;7;4;0;0;5;3;0;2
2020-06-29 03:00:00;7;3;0;2;1;6;6;0;0;0;3;1;0
2020-06-29 03:15:00;3;4;0;2;4;6;2;2;2;3;2;0;0
2020-06-29 03:30:00;2;2;0;0;2;6;6;1;0;4;6;0;0
2020-06-29 03:45:00;7;2;0;2;3;7;2;0;0;1;1;0;0
2020-06-29 04:00:00;3;1;0;0;3;9;5;3;2;2;3;0;0
2020-06-29 04:15:00;4;4;2;2;3;13;9;2;1;0;1;0;2
2020-06-29 04:30:00;6;2;2;3;10;20;14;3;3;5;6;1;2
2020-06-29 04:45:00;12;8;3;4;7;21;17;4;4;3;1;0;2
2020-06-29 05:00:00;18;19;1;6;16;25;20;5;2;3;5;3;2
2020-06-29 05:15:00;20;22;3;15;21;32;14;8;2;4;6;1;3
2020-06-29 05:30:00;34;36;7;19;32;54;46;14;6;8;4;0;8
2020-06-29 05:45:00;28;23;7;25;29;53;39;16;14;9;3;1;7
2020-06-29 06:00:00;25;33;12;17;30;45;51;18;11;9;4;1;10
2020-06-29 06:15:00;45;51;6;33;35;61;56;27;18;18;8;1;6
2020-06-29 06:30:00;34;43;19;47;52;91;96;46;27;26;17;8;18
2020-06-29 06:45:00;49;52;15;72;53;93;105;58;41;31;17;5;15
2020-06-29 07:00:00;65;79;21;49;36;86;88;57;44;41;12;1;20
2020-06-29 07:15:00;56;102;28;45;55;100;100;53;39;43;33;14;26
2020-06-29 07:30:00;53;79;23;68;68;100;107;57;35;35;20;14;22
2020-06-29 07:45:00;55;88;23;48;54;90;107;68;40;39;29;10;21
2020-06-29 08:00:00;44;70;10;77;45;93;111;76;43;41;26;10;10
2020-06-29 08:15:00;48;81;12;57;43;98;103;66;38;52;44;18;11
2020-06-29 08:30:00;42;78;18;66;35;98;102;62;36;49;37;12;18
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;43;67;18;62;31;77;92;62;38;46;30;21;16
2020-06-29 09:15:00;60;87;16;58;31;93;90;63;42;53;34;18;16
2020-06-29 09:30:00;59;80;17;63;41;90;89;68;43;58;52;21;11
2020-06-29 09:45:00;77;80;34;62;44;96;110;71;63;68;45;23;28
2020-06-29 10:00:00;50;86;27;74;36;91;77;77;47;69;64;24;27
2020-06-29 10:15:00;66;98;23;82;44;103;85;59;44;81;58;22;22
2020-06-29 10:30:00;76;78;22;83;44;80;76;62;39;74;69;20;19
