DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-06-29 00:00:00;1;3;2;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 00:15:00;3;7;6;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 00:30:00;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 00:45:00;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 01:00:00;0;6;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 01:15:00;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 01:30:00;0;4;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 01:45:00;0;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-29 02:00:00;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 02:15:00;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 02:30:00;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 02:45:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 03:00:00;1;3;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 03:15:00;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 03:30:00;0;7;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 03:45:00;1;1;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 04:00:00;0;4;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 04:15:00;1;6;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 04:30:00;1;15;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 04:45:00;3;46;5;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 05:00:00;5;103;4;0;1;8;29;1;0;0;0;11;0;0;0;0;0;0
2020-06-29 05:15:00;36;199;12;0;1;22;53;2;0;0;8;35;0;0;0;0;0;0
2020-06-29 05:30:00;50;219;17;0;1;28;74;5;0;0;2;15;3;0;0;0;0;0
2020-06-29 05:45:00;16;130;10;0;1;19;69;0;0;0;0;11;0;0;0;0;0;0
2020-06-29 06:00:00;12;68;12;0;0;25;71;1;0;0;1;1;0;0;0;0;0;0
2020-06-29 06:15:00;12;101;10;0;1;14;70;3;0;0;0;5;0;0;0;0;0;0
2020-06-29 06:30:00;15;114;4;0;1;30;97;1;0;0;1;10;35;0;0;0;0;0
2020-06-29 06:45:00;13;128;13;0;0;28;99;1;0;0;0;16;0;0;0;0;0;0
2020-06-29 07:00:00;20;110;9;0;0;34;76;1;0;0;3;10;0;0;0;0;0;0
2020-06-29 07:15:00;27;105;14;0;2;51;132;2;0;0;0;11;0;0;0;0;0;0
2020-06-29 07:30:00;34;127;23;0;2;28;111;5;0;0;1;33;10;1;0;0;0;0
