DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-05-25 00:00:00;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-25 00:15:00;4;0;0;3;3;1;0;0;0;0;0;0;0;0;0
2020-05-25 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-25 00:45:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-25 01:00:00;3;0;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-05-25 01:15:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-25 01:30:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-25 01:45:00;3;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-25 02:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-25 02:15:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-25 02:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-25 02:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-25 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-25 03:15:00;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-25 03:30:00;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-25 03:45:00;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-05-25 04:00:00;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0
2020-05-25 04:15:00;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-25 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-25 04:45:00;9;0;0;3;3;4;0;0;0;0;0;0;0;0;0
2020-05-25 05:00:00;6;0;0;3;3;7;0;0;0;0;0;0;0;0;0
2020-05-25 05:15:00;26;0;0;2;2;18;0;0;0;0;0;0;0;0;0
2020-05-25 05:30:00;25;0;0;12;12;11;0;0;0;0;0;0;0;0;0
2020-05-25 05:45:00;34;0;0;15;14;22;0;0;1;0;0;0;0;0;0
