DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-07-27 00:00:00;0;0;0;0;0;0
2020-07-27 00:15:00;0;0;0;0;0;0
2020-07-27 00:30:00;0;0;0;0;0;0
2020-07-27 00:45:00;0;0;0;0;0;0
2020-07-27 01:00:00;0;0;0;0;0;0
2020-07-27 01:15:00;0;0;0;0;0;0
2020-07-27 01:30:00;0;0;0;0;0;0
2020-07-27 01:45:00;0;0;0;0;0;0
2020-07-27 02:00:00;0;0;0;0;0;0
2020-07-27 02:15:00;0;0;0;0;0;0
2020-07-27 02:30:00;0;0;0;0;0;0
2020-07-27 02:45:00;0;0;0;0;0;0
2020-07-27 03:00:00;0;0;0;0;0;0
2020-07-27 03:15:00;0;0;0;0;0;0
2020-07-27 03:30:00;0;0;0;0;0;0
2020-07-27 03:45:00;0;0;0;0;0;0
2020-07-27 04:00:00;0;0;0;0;0;0
2020-07-27 04:15:00;0;0;0;0;0;0
2020-07-27 04:30:00;0;0;0;0;0;0
2020-07-27 04:45:00;0;0;0;0;0;0
2020-07-27 05:00:00;0;0;0;0;0;0
2020-07-27 05:15:00;0;0;0;0;0;0
2020-07-27 05:30:00;0;0;0;0;0;0
2020-07-27 05:45:00;0;0;0;0;0;0
2020-07-27 06:00:00;0;0;0;0;0;0
2020-07-27 06:15:00;0;0;0;0;0;0
2020-07-27 06:30:00;0;0;0;0;0;0
2020-07-27 06:45:00;0;0;0;0;0;0
2020-07-27 07:00:00;0;0;0;0;0;0
2020-07-27 07:15:00;0;0;0;0;0;0
2020-07-27 07:30:00;0;0;0;0;0;0
2020-07-27 07:45:00;0;0;0;0;0;0
2020-07-27 08:00:00;0;0;0;0;0;0
2020-07-27 08:15:00;0;0;2;0;0;0
2020-07-27 08:30:00;0;0;1;0;0;0
2020-07-27 08:45:00;0;0;0;1;0;0
2020-07-27 09:00:00;0;0;0;0;0;0
2020-07-27 09:15:00;0;0;0;1;0;0
2020-07-27 09:30:00;0;0;1;0;0;0
2020-07-27 09:45:00;0;0;0;0;0;0
2020-07-27 10:00:00;0;0;0;2;2;0
2020-07-27 10:15:00;0;0;1;0;3;0
2020-07-27 10:30:00;0;0;2;3;16;2
2020-07-27 10:45:00;0;0;2;2;0;1
2020-07-27 11:00:00;0;0;2;0;0;0
2020-07-27 11:15:00;0;0;2;0;2;0
2020-07-27 11:30:00;0;0;2;2;0;0
2020-07-27 11:45:00;0;0;0;0;0;0
2020-07-27 12:00:00;0;0;0;0;0;0
2020-07-27 12:15:00;0;0;1;0;0;0
2020-07-27 12:30:00;0;0;2;0;1;0
2020-07-27 12:45:00;0;0;1;2;0;1
2020-07-27 13:00:00;0;0;1;0;2;0
2020-07-27 13:15:00;0;0;1;0;0;0
2020-07-27 13:30:00;0;0;3;1;0;0
2020-07-27 13:45:00;0;0;0;0;0;0
2020-07-27 14:00:00;0;0;0;2;0;0
2020-07-27 14:15:00;0;0;1;1;0;1
2020-07-27 14:30:00;0;0;0;0;0;0
2020-07-27 14:45:00;0;0;2;0;0;0
2020-07-27 15:00:00;0;0;0;0;0;0
2020-07-27 15:15:00;0;0;5;0;3;0
2020-07-27 15:30:00;0;0;0;2;0;0
2020-07-27 15:45:00;0;0;0;0;0;0
2020-07-27 16:00:00;0;0;1;1;0;0
2020-07-27 16:15:00;0;0;2;0;1;0
2020-07-27 16:30:00;0;0;1;2;0;1
2020-07-27 16:45:00;0;0;1;1;0;0
2020-07-27 17:00:00;0;0;2;1;0;0
2020-07-27 17:15:00;0;0;0;0;0;0
2020-07-27 17:30:00;0;0;1;0;1;0
2020-07-27 17:45:00;0;0;0;1;0;1
2020-07-27 18:00:00;0;0;1;0;4;0
2020-07-27 18:15:00;0;0;2;0;2;1
2020-07-27 18:30:00;0;0;0;3;2;1
2020-07-27 18:45:00;0;0;0;0;0;0
2020-07-27 19:00:00;0;0;1;0;3;0
2020-07-27 19:15:00;0;0;6;0;0;0
2020-07-27 19:30:00;0;0;0;0;0;2
2020-07-27 19:45:00;0;0;2;1;1;0
2020-07-27 20:00:00;0;0;0;1;0;5
2020-07-27 20:15:00;0;0;1;0;1;0
2020-07-27 20:30:00;0;0;0;1;0;0
2020-07-27 20:45:00;0;0;0;0;0;0
2020-07-27 21:00:00;0;0;0;0;0;0
2020-07-27 21:15:00;0;0;0;0;0;0
2020-07-27 21:30:00;0;0;0;0;0;0
2020-07-27 21:45:00;0;0;0;0;0;0
2020-07-27 22:00:00;0;0;0;0;0;0
2020-07-27 22:15:00;0;0;0;0;0;0
2020-07-27 22:30:00;0;0;0;0;0;0
2020-07-27 22:45:00;0;0;0;0;0;0
2020-07-27 23:00:00;0;0;0;0;0;0
2020-07-27 23:15:00;0;0;0;0;0;0
2020-07-27 23:30:00;0;0;0;0;0;0
2020-07-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
