DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-10-11 00:00:00;5;2;3;6;1;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 00:15:00;7;8;3;3;2;4;12;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 00:30:00;11;9;6;2;1;5;7;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 00:45:00;4;5;5;3;3;4;8;1;0;0;0;0;0;0;0;0;0;0
2020-10-11 01:00:00;3;10;4;3;1;5;5;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 01:15:00;6;10;6;2;2;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 01:30:00;3;4;4;5;0;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 01:45:00;2;5;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-10-11 02:00:00;3;4;2;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 02:15:00;1;4;1;2;1;1;6;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 02:30:00;2;2;2;3;0;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 02:45:00;1;2;3;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 03:00:00;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 03:15:00;2;1;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 03:30:00;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 03:45:00;1;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 04:00:00;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2020-10-11 04:15:00;1;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-11 04:30:00;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 04:45:00;1;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-11 05:00:00;1;2;1;3;0;0;6;0;2;2;0;0;0;0;0;0;0;0
2020-10-11 05:15:00;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0
